Price,Method,Type,Date,Regionname
1506000.0,4,1,7,0
,3,1,7,2
665000.0,4,1,7,2
,5,2,7,2
1720000.0,5,1,7,2
1180000.0,3,1,7,2
1260000.0,4,1,7,2
,5,1,7,2
830000.0,4,1,7,2
290000.0,4,2,7,2
820000.0,3,0,7,2
6400000.0,4,1,7,5
,2,1,7,5
,4,2,7,5
700000.0,4,1,7,6
,2,1,7,0
,0,1,7,0
1600000.0,4,1,7,0
1600000.0,5,1,7,0
,3,1,7,0
,3,1,7,0
,3,1,7,0
1320000.0,4,1,7,0
,0,1,7,0
1150000.0,0,1,7,0
,2,1,7,0
1250000.0,4,1,7,0
1005000.0,4,1,7,0
1050000.0,4,1,7,0
940000.0,4,1,7,0
,0,1,7,0
651000.0,4,1,7,4
1063000.0,4,1,7,2
847000.0,4,0,7,2
765000.0,3,1,7,2
457000.0,4,1,7,6
490500.0,4,1,7,6
630000.0,4,1,7,6
545000.0,5,1,7,6
,3,1,7,6
280000.0,4,1,7,6
547000.0,4,1,7,6
770000.0,4,0,7,6
735000.0,4,1,7,6
988000.0,4,1,7,6
250000.0,5,2,7,6
,0,1,7,6
950000.0,4,0,7,2
760000.0,5,1,7,2
547500.0,4,1,7,2
755000.0,4,1,7,2
1078500.0,4,1,7,4
,3,1,7,4
1014000.0,4,1,7,4
975000.0,3,1,7,4
1150000.0,0,1,7,4
850000.0,5,1,7,6
1800000.0,5,1,7,6
1050000.0,4,1,7,6
1350000.0,5,1,7,6
,3,1,7,6
,2,2,7,5
,5,2,7,5
580000.0,5,1,7,2
642000.0,4,1,7,2
490000.0,4,1,7,2
880000.0,4,1,7,2
625500.0,4,1,7,6
990000.0,4,1,7,2
781000.0,4,1,7,2
910000.0,0,1,7,6
802000.0,4,1,7,6
1040000.0,4,1,7,6
312000.0,4,2,7,6
850000.0,0,1,7,6
691000.0,5,0,7,6
980000.0,4,1,26,2
1700000.0,0,1,26,6
1825000.0,0,1,26,6
530000.0,3,2,26,6
860000.0,3,1,26,6
495000.0,4,1,26,6
807000.0,4,1,26,6
,2,1,26,5
,2,1,26,5
1610000.0,3,1,26,5
,5,1,26,5
1550000.0,4,1,26,5
1010000.0,5,1,26,6
1060000.0,5,1,26,6
541500.0,5,0,26,6
820000.0,5,1,26,6
,1,1,26,6
465000.0,4,2,26,6
1205000.0,4,1,26,6
1440000.0,4,0,26,5
1210000.0,4,1,26,5
601000.0,5,2,26,6
1325000.0,4,1,26,6
1690000.0,5,1,26,6
965000.0,4,1,26,6
1750000.0,3,1,26,6
1050000.0,5,1,26,6
680000.0,0,0,26,6
1825000.0,4,1,26,5
881000.0,4,1,26,6
950000.0,0,1,26,6
1068000.0,4,1,26,6
387000.0,5,2,26,5
990000.0,4,0,26,5
780000.0,0,2,26,5
5650000.0,3,1,26,5
2330000.0,4,1,26,5
,2,1,26,5
2010000.0,4,1,26,5
800000.0,0,2,26,5
1675000.0,5,0,26,5
1010000.0,4,0,26,5
1320000.0,4,0,26,5
1930000.0,3,1,26,5
4050000.0,4,1,26,5
1800000.0,3,1,26,5
1720000.0,0,1,26,5
,4,1,26,5
1950000.0,0,1,26,5
3160000.0,4,1,26,5
2890000.0,3,1,26,5
,3,1,26,5
2275000.0,3,1,26,5
875000.0,4,1,26,0
800000.0,5,1,26,0
677000.0,4,2,26,5
1500000.0,4,0,26,5
925000.0,4,0,26,5
1817500.0,4,0,26,5
,4,1,26,5
1950000.0,0,1,26,5
2225000.0,0,1,26,5
1190000.0,4,0,26,5
770000.0,3,2,26,5
1220000.0,5,0,26,5
1395000.0,4,1,26,5
1370000.0,4,0,26,5
875000.0,3,1,26,5
1250000.0,4,0,26,5
890000.0,4,1,26,5
700000.0,4,2,26,5
1260000.0,4,1,26,5
,0,2,26,5
1400000.0,3,0,26,5
,4,0,26,5
1300000.0,4,0,26,5
1085000.0,4,0,26,5
1640000.0,4,1,26,5
850000.0,3,0,26,5
1305000.0,4,1,26,5
,4,1,26,5
630000.0,0,1,26,1
560000.0,4,1,26,1
790000.0,4,1,26,5
,4,1,26,5
,4,0,26,5
,0,1,26,0
,3,1,26,0
1300500.0,4,1,26,0
800000.0,0,0,26,0
,5,1,26,0
,2,1,26,0
1065000.0,4,1,26,0
,0,0,26,0
,4,1,26,0
,4,1,26,0
772000.0,4,2,26,4
750000.0,4,1,26,4
1635000.0,4,1,26,0
820000.0,4,0,26,0
760000.0,4,0,26,6
621000.0,5,2,26,5
650000.0,4,2,26,5
,4,0,26,5
1085000.0,4,0,26,5
3300000.0,0,1,26,5
,0,1,26,5
,5,1,26,5
1060000.0,4,0,26,5
5150000.0,3,1,26,5
650000.0,0,2,26,5
2550000.0,4,0,26,5
,5,1,26,5
,5,1,26,5
2530000.0,4,0,26,5
950000.0,0,0,26,5
2800000.0,3,1,26,5
2100000.0,0,0,26,5
3210000.0,4,1,26,5
,5,1,26,5
3320000.0,4,1,26,5
,5,1,26,5
1330000.0,3,1,26,5
,4,1,26,5
,5,0,26,5
2370000.0,4,1,26,5
575000.0,4,0,26,2
,0,1,26,2
320000.0,4,2,26,2
682500.0,4,0,26,6
640000.0,5,0,26,6
860000.0,5,1,26,6
1360000.0,3,1,26,2
,0,1,26,2
1470000.0,4,1,26,2
1475000.0,3,1,26,2
1895000.0,4,1,26,2
690000.0,4,2,26,2
420500.0,5,2,26,2
395000.0,3,2,26,2
420000.0,4,2,26,2
1050000.0,0,1,26,2
1336500.0,4,1,26,2
730000.0,0,0,26,2
665000.0,4,1,26,6
,4,1,26,0
1748000.0,4,1,26,0
,5,1,26,0
1225000.0,4,1,26,0
1430000.0,4,1,26,3
880000.0,5,1,26,2
800000.0,4,1,26,2
820500.0,4,1,26,2
855000.0,4,1,26,2
910000.0,4,1,26,2
853000.0,5,1,26,2
,3,1,26,2
800888.0,5,1,26,2
,3,1,26,2
380000.0,5,2,26,2
1300000.0,4,1,26,2
556000.0,4,2,26,2
,2,1,26,5
1200000.0,0,1,26,5
,2,1,26,5
1300000.0,4,1,26,5
970000.0,3,1,26,0
,5,1,26,0
902500.0,5,2,26,5
1950000.0,3,1,26,5
2230000.0,5,1,26,5
1890000.0,4,0,26,5
668000.0,4,1,26,2
1820000.0,3,1,26,5
3230000.0,4,1,26,5
,5,1,26,5
4125000.0,4,1,26,5
,4,1,26,5
350000.0,5,2,26,5
1260000.0,3,0,26,5
980000.0,4,1,26,4
560000.0,4,1,26,4
,4,1,26,5
630000.0,4,2,26,5
550000.0,0,2,26,5
3630000.0,5,1,26,5
,4,2,26,5
285000.0,5,2,26,5
420000.0,3,2,26,5
590250.0,5,2,26,5
756000.0,4,2,26,5
,2,1,26,5
520000.0,3,2,26,5
,3,0,26,5
1150000.0,3,1,26,5
501000.0,4,1,26,4
946000.0,4,0,26,4
535000.0,4,2,26,4
1495000.0,4,1,26,5
1205000.0,4,1,26,5
1100000.0,3,1,26,5
715000.0,5,1,26,1
661000.0,5,2,26,4
1163000.0,4,1,26,4
,2,1,26,4
,3,1,26,4
881000.0,4,1,26,4
,3,1,26,4
,3,0,26,4
942500.0,4,1,26,2
1600000.0,4,1,26,2
,4,1,26,2
1380000.0,4,1,26,2
970000.0,5,1,26,2
1631000.0,4,1,26,2
770000.0,4,1,26,2
975000.0,4,1,26,2
,5,1,26,2
,3,1,26,2
1151000.0,4,1,26,2
935000.0,4,1,26,2
870000.0,4,1,26,2
735000.0,4,0,26,2
630000.0,4,1,26,1
1460000.0,4,1,26,2
600000.0,4,1,26,2
468000.0,4,1,26,2
616000.0,4,1,26,2
583000.0,4,1,26,2
580000.0,5,1,26,2
513000.0,4,1,26,2
600000.0,4,1,26,2
470000.0,4,0,26,2
585000.0,4,1,26,2
660000.0,3,1,26,2
665000.0,4,1,26,2
615000.0,4,1,26,2
945000.0,3,1,26,2
,0,1,26,0
965000.0,4,1,26,0
995000.0,4,1,26,0
,5,1,26,0
900000.0,0,1,26,0
1320000.0,1,1,26,0
,3,1,26,0
1040000.0,4,1,26,0
870000.0,0,1,26,0
850000.0,4,1,26,0
452000.0,4,1,26,2
446000.0,4,1,26,2
475000.0,3,1,26,2
505500.0,4,1,26,2
393000.0,5,2,26,4
687000.0,4,1,26,4
723000.0,4,1,26,4
,2,1,26,4
2250000.0,0,1,26,5
680000.0,4,1,26,6
,2,1,26,6
,4,1,26,3
827000.0,5,1,26,3
1050000.0,3,1,26,4
1105000.0,4,1,26,4
,4,1,26,0
1325000.0,0,1,26,0
780000.0,4,2,26,0
865000.0,4,1,26,0
1927000.0,4,1,26,0
1325000.0,4,1,26,0
905000.0,3,1,26,0
,3,2,26,0
,3,1,26,0
1440000.0,4,1,26,0
,2,1,26,0
,1,1,26,3
570000.0,4,1,26,3
600000.0,4,1,26,4
1288000.0,4,1,26,0
,5,2,26,2
670000.0,0,1,26,4
1000000.0,4,1,26,4
,5,1,26,5
777500.0,4,1,26,0
425000.0,3,2,26,5
3200000.0,0,1,26,5
942000.0,4,2,26,5
,2,2,26,5
655000.0,3,2,26,5
,5,2,26,5
,3,1,26,2
475000.0,4,2,26,6
820000.0,4,0,26,6
322000.0,4,2,26,6
880000.0,0,0,26,6
1110000.0,4,1,26,6
1560000.0,4,1,26,6
1100000.0,0,0,26,6
2455000.0,4,1,26,6
1420000.0,3,1,26,6
2600000.0,0,1,26,6
,5,1,26,6
440000.0,5,2,26,6
2500000.0,0,1,26,6
1275000.0,4,1,26,6
1540000.0,3,1,26,6
820000.0,4,1,26,6
1655000.0,4,1,26,6
,5,1,26,2
1225000.0,4,1,26,2
710000.0,5,1,26,2
645000.0,3,1,26,2
910000.0,5,1,26,2
830000.0,4,1,26,2
542000.0,4,0,26,2
725000.0,4,1,26,0
940000.0,3,1,26,0
,1,1,26,0
,3,1,26,0
790000.0,3,2,26,2
1305000.0,5,1,26,2
,5,2,26,2
472500.0,5,2,26,2
1370000.0,4,1,26,2
2630000.0,4,1,26,2
,4,1,26,2
1450000.0,4,1,26,2
782000.0,4,2,26,2
1175000.0,4,1,26,2
940000.0,3,1,26,6
1420000.0,4,1,26,6
890000.0,4,1,26,6
975000.0,0,1,26,6
1015000.0,4,1,26,0
,2,1,26,0
,2,1,26,0
,2,1,26,4
,5,1,26,4
700000.0,3,1,26,4
610000.0,4,2,26,4
,3,1,26,4
595000.0,1,1,26,1
737500.0,4,1,26,4
686000.0,4,1,26,4
682000.0,5,1,26,4
1100000.0,5,1,26,3
590000.0,4,1,26,6
650000.0,5,1,26,6
651000.0,4,1,26,6
2625000.0,0,1,26,5
,5,1,26,5
1105000.0,3,2,26,5
1845000.0,4,1,26,5
1150000.0,4,2,26,5
,2,1,26,5
,2,1,26,5
2412000.0,4,1,26,5
,5,2,26,5
2640000.0,3,1,26,5
2300000.0,0,1,26,5
2001000.0,4,1,26,5
1670000.0,4,1,26,0
,3,1,26,0
,5,1,26,0
2380000.0,4,1,26,0
,2,1,26,0
1150000.0,4,1,26,0
1250000.0,3,0,26,0
1018000.0,3,2,26,0
1250000.0,3,2,26,0
,2,1,26,0
2202000.0,4,1,26,0
1605000.0,4,1,26,0
,2,2,26,0
1600000.0,3,1,26,0
,2,1,26,0
1328800.0,5,1,26,0
1000000.0,4,1,26,2
1030000.0,4,1,26,2
745000.0,5,0,26,2
861960.0,5,1,26,2
1171000.0,4,1,26,2
611000.0,4,1,26,2
512000.0,4,1,26,2
,2,1,26,2
530000.0,4,0,26,2
,5,1,26,2
750000.0,4,1,26,2
,0,1,26,2
743000.0,4,1,26,2
500000.0,4,2,26,2
1221000.0,4,1,26,2
905000.0,4,1,26,2
715000.0,4,1,26,2
1210000.0,4,1,26,2
1020000.0,0,1,26,2
716000.0,5,0,26,2
940000.0,4,1,26,5
,4,1,26,5
4500000.0,0,1,26,5
2390000.0,4,1,26,5
1081000.0,4,2,26,5
1900000.0,4,1,26,5
2610000.0,4,1,26,5
1320000.0,4,0,26,5
491000.0,4,2,26,5
607000.0,5,2,26,5
330000.0,3,2,26,5
2615000.0,4,1,26,5
1500000.0,4,0,26,5
,4,1,26,5
,3,1,26,5
3525500.0,4,1,26,5
,4,2,26,5
2735000.0,4,1,26,5
1870000.0,4,1,26,5
580000.0,0,2,26,5
726000.0,5,1,26,3
820000.0,3,1,26,0
991000.0,4,1,26,0
,3,1,26,0
830000.0,4,1,26,0
1540000.0,4,1,26,0
770000.0,4,2,26,0
705000.0,3,1,26,0
660500.0,4,2,26,0
710000.0,0,1,26,0
645000.0,4,1,26,0
1325000.0,0,1,26,5
,5,1,26,5
,4,0,26,5
1200000.0,0,1,26,5
655000.0,4,2,26,5
680000.0,3,1,26,6
,1,1,26,7
,5,1,26,6
645000.0,4,1,26,6
693000.0,4,1,26,6
,2,1,26,6
660000.0,4,1,26,6
595000.0,4,1,26,6
1611000.0,4,1,26,0
,2,2,26,0
620000.0,4,2,26,0
,2,1,26,0
,5,2,26,0
1940000.0,0,1,26,0
2365000.0,4,1,26,0
605000.0,4,1,26,2
500000.0,4,2,26,6
625000.0,4,1,26,6
685000.0,4,1,26,6
730000.0,4,1,26,6
855000.0,4,1,26,6
799000.0,4,1,26,6
300000.0,3,2,26,2
1170000.0,4,0,26,2
939000.0,4,1,26,2
490000.0,5,2,26,2
3385000.0,3,1,26,5
605000.0,4,2,26,5
820000.0,0,0,26,5
1625000.0,4,1,26,5
3276000.0,4,1,26,5
1100000.0,0,1,26,5
680000.0,0,2,26,5
1880000.0,4,1,26,5
675000.0,4,1,26,4
794000.0,4,1,26,2
809000.0,4,1,26,2
930000.0,0,1,26,6
,0,1,26,6
646000.0,4,2,26,0
905000.0,4,1,26,2
591000.0,4,1,26,2
663500.0,4,1,26,2
985000.0,4,1,26,0
780000.0,5,2,26,2
756000.0,4,1,26,2
910000.0,4,1,26,2
606000.0,5,0,26,6
802000.0,4,1,26,6
,2,1,26,5
,0,2,26,5
2700000.0,4,1,26,5
3500000.0,4,1,26,5
2500000.0,0,1,26,5
610000.0,4,2,26,5
,4,1,26,5
580000.0,4,2,26,5
1235000.0,4,1,26,5
,5,1,26,5
1735000.0,4,1,26,5
,2,1,26,5
1200000.0,0,1,26,5
1880000.0,4,1,26,5
1725000.0,5,1,26,6
1700000.0,5,1,26,6
1156000.0,4,1,26,6
800000.0,0,0,26,6
1000000.0,0,1,26,6
675500.0,5,2,26,5
1600000.0,4,1,26,5
675000.0,0,2,26,5
,3,0,26,5
347500.0,4,0,26,2
844000.0,4,2,26,2
416000.0,4,1,26,3
1460000.0,5,1,26,4
,1,2,26,4
1350000.0,4,1,26,4
667000.0,4,1,26,2
620000.0,4,1,26,2
617500.0,4,1,26,2
700000.0,4,1,26,2
645000.0,4,1,26,2
749000.0,5,1,26,2
487500.0,4,1,26,2
690000.0,4,1,26,2
750000.0,4,1,26,2
550000.0,5,1,26,2
,3,1,26,2
1080000.0,4,1,26,0
635000.0,4,2,26,0
1120000.0,0,1,26,0
830000.0,4,2,26,0
1825000.0,5,1,26,0
2150000.0,4,1,26,0
880000.0,4,1,26,0
925000.0,4,1,26,0
1000000.0,0,1,26,6
353000.0,5,2,26,6
2510000.0,4,1,26,6
370000.0,5,2,26,6
456000.0,4,2,26,6
1522000.0,4,1,26,6
1315000.0,5,1,26,5
1254500.0,4,0,26,5
885000.0,3,0,26,5
417000.0,4,2,26,5
1005000.0,4,0,26,5
850000.0,3,0,26,5
,5,1,26,1
830000.0,0,1,26,1
737000.0,5,1,26,1
645000.0,3,1,26,1
722000.0,4,0,26,4
1035000.0,4,1,26,4
1750000.0,0,1,26,0
806500.0,4,2,26,0
1461500.0,4,1,26,0
1411000.0,4,1,26,0
1648000.0,5,1,26,0
2200000.0,3,1,26,0
,5,0,26,0
1350000.0,4,1,26,0
1831000.0,4,1,26,0
917000.0,4,1,26,4
1150000.0,4,1,26,4
1061000.0,4,1,26,4
2480000.0,4,1,26,4
860000.0,0,1,26,4
1193000.0,4,1,26,4
1581000.0,4,1,26,5
717500.0,5,1,26,3
,3,1,26,6
1245000.0,4,1,26,6
976000.0,4,1,26,6
945000.0,4,0,26,6
670000.0,5,1,26,4
571000.0,4,2,26,4
760000.0,4,1,26,4
,3,1,26,4
570000.0,5,1,26,4
725000.0,4,1,26,4
485000.0,4,2,26,2
1550000.0,0,1,26,0
720000.0,5,1,26,0
1122000.0,4,1,26,2
1190000.0,1,1,26,2
1225000.0,4,1,26,2
700000.0,3,0,26,2
,4,1,26,2
1200000.0,4,1,26,2
1406000.0,4,1,26,2
810000.0,4,0,26,2
1710000.0,5,1,26,2
,0,1,26,2
,3,2,26,0
879000.0,4,1,26,0
1330000.0,4,1,26,0
861080.0,4,0,26,0
1100000.0,3,1,26,2
950000.0,3,1,26,5
615000.0,4,1,26,5
,3,1,26,5
1150000.0,0,1,26,5
,4,1,26,5
,5,2,26,5
870000.0,3,0,26,5
,4,1,26,4
,5,1,26,4
,5,1,26,4
,0,1,26,4
284000.0,4,2,26,5
950000.0,3,1,26,5
,3,0,26,5
525500.0,5,1,26,1
,4,0,26,4
960000.0,4,0,26,4
1000000.0,5,1,26,2
840000.0,4,1,26,2
812500.0,4,0,26,2
,5,1,26,2
605000.0,4,2,26,2
760000.0,4,1,26,4
587000.0,4,1,26,6
657700.0,4,1,26,6
,0,1,26,6
580000.0,4,1,26,6
721000.0,4,1,26,6
789650.0,4,1,26,6
2852000.0,4,2,26,5
1450000.0,4,1,26,5
,2,2,26,5
600000.0,5,2,26,5
610000.0,5,2,26,5
400000.0,3,2,26,5
,4,1,26,5
1753000.0,4,1,26,5
1852500.0,4,1,26,5
482000.0,3,2,26,5
427000.0,4,2,26,5
1400000.0,0,1,26,5
,4,2,26,5
,4,1,26,5
,4,2,26,5
800000.0,3,1,26,2
,4,1,26,2
515000.0,5,2,26,2
967500.0,4,1,26,2
1265000.0,4,1,26,2
,4,1,26,2
1630000.0,4,1,26,0
777500.0,4,1,26,2
780000.0,3,1,26,2
680000.0,5,2,26,2
883000.0,4,1,26,2
,3,1,26,2
645000.0,5,1,26,2
645000.0,4,2,26,2
,3,2,26,2
740000.0,4,1,26,2
,3,2,26,2
690000.0,0,1,26,2
876000.0,4,1,26,2
701000.0,4,2,26,2
,3,2,26,2
1125000.0,3,2,26,2
1280000.0,5,1,26,2
1391000.0,4,1,26,2
,4,1,26,2
1100000.0,0,1,26,2
2080000.0,4,1,26,2
1339000.0,4,1,26,2
500000.0,0,2,26,2
455000.0,4,2,26,2
692500.0,4,2,26,2
670000.0,4,2,26,2
,0,1,26,2
1185000.0,4,1,26,0
,3,1,26,0
,3,1,26,0
845000.0,4,1,26,0
1025000.0,4,1,26,0
1480000.0,0,1,26,0
1175000.0,4,1,26,0
763000.0,4,2,26,0
740000.0,3,1,26,4
1131000.0,4,1,26,4
1050000.0,5,1,26,4
672000.0,4,1,26,2
,3,1,26,2
590000.0,4,1,26,2
,4,1,26,5
1064000.0,4,0,26,5
430000.0,0,2,26,5
,2,1,26,5
1140000.0,4,1,26,5
830000.0,4,0,26,5
1675000.0,4,1,26,5
,4,1,26,5
790000.0,4,2,26,5
1319000.0,4,1,26,0
,5,1,26,0
870000.0,4,1,26,6
1070000.0,5,1,26,6
905000.0,5,1,26,6
1000000.0,5,1,26,6
,2,1,26,6
,5,2,26,5
1820000.0,4,1,26,5
1950000.0,0,1,26,5
600000.0,4,2,26,5
692000.0,4,1,26,2
920000.0,4,1,26,2
750000.0,5,1,26,2
662000.0,4,1,26,2
752000.0,4,1,26,2
572000.0,4,1,26,2
1950000.0,4,2,26,5
835000.0,4,2,26,5
765000.0,5,2,26,5
3075000.0,4,1,26,5
608000.0,4,2,26,5
1700000.0,0,1,26,5
860000.0,4,2,26,5
560000.0,4,2,26,5
,2,1,26,5
690000.0,5,2,26,6
620000.0,3,2,26,4
697000.0,4,1,26,4
700000.0,3,2,26,4
635000.0,4,2,26,4
810000.0,5,1,26,4
,1,1,26,4
595000.0,4,1,26,6
706000.0,4,1,26,6
,3,1,26,6
,3,1,26,6
,3,0,26,6
,3,1,26,6
,3,2,26,5
1850000.0,4,1,26,5
1551000.0,5,1,26,5
975000.0,4,2,26,5
1535000.0,4,1,26,5
825000.0,4,2,26,6
1310000.0,4,1,26,6
,3,1,26,6
1075000.0,4,1,26,6
541000.0,4,1,26,6
660000.0,5,1,26,6
475000.0,5,1,26,6
465000.0,4,1,26,6
580000.0,5,1,26,6
520000.0,5,1,26,6
437000.0,4,1,26,6
415000.0,4,1,26,6
585000.0,5,1,26,6
593000.0,4,1,26,6
623000.0,4,1,26,6
560000.0,3,1,26,6
650000.0,4,1,26,6
785000.0,4,1,26,6
1254000.0,4,1,26,6
780000.0,4,1,26,6
1100000.0,4,1,26,6
1145000.0,5,1,26,6
662000.0,3,1,26,6
990000.0,4,1,26,6
,1,1,26,6
750000.0,4,1,26,6
637000.0,4,1,26,6
750000.0,3,1,26,6
,5,1,26,6
495000.0,4,1,26,6
1315000.0,4,1,26,6
,3,1,26,6
555000.0,5,2,26,6
735000.0,4,1,26,6
670000.0,4,1,26,6
577000.0,4,1,26,6
1225000.0,3,1,26,5
2560500.0,4,1,26,5
,4,1,26,5
1376000.0,4,1,26,5
,3,0,26,5
2225000.0,3,1,26,5
682000.0,4,1,26,6
788000.0,4,1,26,6
665000.0,4,1,26,6
1060000.0,3,1,26,6
735000.0,4,1,26,6
1692000.0,4,1,26,0
1230000.0,4,1,26,0
,0,1,26,0
,0,1,26,0
,5,1,26,0
850000.0,4,0,26,0
960000.0,5,0,26,0
1005000.0,4,1,26,0
562000.0,5,1,26,2
620500.0,3,1,26,2
315000.0,4,2,26,2
735500.0,4,1,26,2
594000.0,5,2,26,2
,4,1,26,2
875000.0,3,2,26,2
1840000.0,4,1,26,2
1200000.0,0,0,26,5
,4,1,26,5
830000.0,4,2,26,5
2000000.0,4,2,26,5
731000.0,4,2,26,5
,0,2,26,5
,0,1,26,5
686000.0,4,2,26,5
1500000.0,4,0,26,5
,2,2,26,5
616000.0,4,2,26,0
1160000.0,0,1,26,0
,0,1,26,3
1160000.0,4,1,26,0
852000.0,4,1,26,0
1107000.0,4,1,26,0
988000.0,5,1,26,0
,2,1,26,0
2200000.0,4,1,26,0
830000.0,3,1,26,0
695000.0,4,2,26,2
825000.0,4,1,26,2
521000.0,4,1,26,6
615000.0,4,1,26,6
305000.0,5,2,26,6
545000.0,4,1,26,6
480500.0,4,1,26,6
478000.0,4,1,26,6
495000.0,4,1,26,6
460000.0,4,1,26,6
1250000.0,4,1,26,6
878000.0,4,1,26,6
952500.0,5,1,26,6
1700000.0,0,1,26,2
572000.0,4,1,26,2
715000.0,1,1,26,2
525000.0,4,1,26,2
1150000.0,4,1,26,4
,3,1,26,4
1222000.0,4,1,26,4
591000.0,4,1,26,6
1600000.0,0,1,26,6
,5,1,26,6
1615000.0,4,1,26,6
628000.0,4,2,26,6
1560000.0,5,1,26,6
1270000.0,4,1,26,5
,0,1,26,5
,0,2,26,5
1820000.0,4,1,26,5
300000.0,0,2,26,5
,3,1,26,2
376000.0,5,1,26,2
,3,1,26,2
,3,1,26,2
516000.0,4,1,26,6
371000.0,4,2,26,6
1430000.0,5,1,26,6
,0,2,26,6
,4,1,26,6
1006000.0,4,1,26,6
1090000.0,0,1,26,6
1370000.0,0,1,26,6
907000.0,4,1,26,6
995000.0,4,1,26,6
1390000.0,4,1,26,6
830000.0,3,1,26,6
920000.0,3,1,42,2
2015000.0,4,1,42,6
485000.0,5,2,42,6
786000.0,4,1,42,6
780000.0,0,0,42,6
628000.0,4,1,42,6
740000.0,0,1,42,6
,0,1,42,5
1710000.0,4,1,42,5
965000.0,4,1,42,6
746000.0,4,1,42,6
2720000.0,4,1,42,2
1870000.0,4,1,42,2
1965000.0,4,1,42,2
,5,1,42,2
,1,2,42,6
1650000.0,4,1,42,6
,2,1,42,6
,2,2,42,5
7000000.0,3,1,42,5
1851000.0,4,1,42,5
,4,1,42,5
,4,1,42,5
3000000.0,3,1,42,5
,3,2,42,6
450000.0,4,2,42,6
,2,1,42,5
815000.0,3,0,42,5
,5,1,42,5
1450000.0,4,1,42,5
1260000.0,3,1,42,4
1210000.0,5,1,42,4
1125000.0,3,1,42,4
437000.0,4,2,42,4
,5,2,42,4
1175000.0,4,1,42,2
1375000.0,0,1,42,6
860000.0,3,1,42,6
800000.0,0,1,42,6
820000.0,3,1,42,6
1330000.0,0,1,42,6
1000000.0,3,1,42,6
540000.0,5,2,42,5
,3,2,42,5
,4,1,42,5
1280000.0,4,2,42,5
1760000.0,3,1,42,5
1950000.0,0,1,42,5
,5,1,42,5
,4,1,42,5
,2,1,42,5
1500000.0,0,1,42,5
1590000.0,4,1,42,5
1550000.0,0,1,42,5
2200000.0,3,1,42,5
1350000.0,4,2,42,5
2600000.0,3,1,42,5
1730000.0,5,1,42,5
1038000.0,4,0,42,5
590000.0,4,2,42,0
860000.0,3,1,42,0
,2,1,42,0
735000.0,4,1,42,0
,1,1,42,1
1815000.0,4,1,42,5
1815000.0,4,1,42,5
975500.0,4,1,42,5
1515000.0,4,1,42,5
1950000.0,0,1,42,5
1730000.0,4,1,42,5
,4,1,42,5
,3,2,42,5
1587500.0,4,1,42,5
,0,0,42,5
665000.0,5,2,42,5
1215000.0,4,1,42,5
510000.0,5,2,42,5
1230000.0,4,1,42,5
1530000.0,4,1,42,5
1620000.0,4,1,42,5
1315000.0,4,0,42,5
1100000.0,3,1,42,5
,0,1,42,5
1435000.0,4,1,42,5
890000.0,4,1,42,5
1210000.0,5,2,42,5
1200000.0,4,0,42,5
1245000.0,4,1,42,5
1050000.0,3,1,42,5
1060000.0,3,0,42,5
,5,1,42,1
1750000.0,4,1,42,5
,2,1,42,5
,5,1,42,0
,4,1,42,0
1180000.0,4,0,42,0
1300000.0,4,1,42,0
1230000.0,4,1,42,0
,2,1,42,0
1370000.0,4,1,42,0
1150000.0,4,1,42,0
,4,2,42,4
1850000.0,3,1,42,4
,1,1,42,4
666000.0,4,1,42,0
805000.0,5,1,42,0
940000.0,4,1,42,0
1700600.0,5,1,42,0
1285000.0,4,1,42,0
1036000.0,4,1,42,6
1092000.0,4,1,42,0
1120000.0,4,0,42,0
715000.0,4,2,42,0
,2,1,42,5
,4,1,42,5
,5,1,42,5
3780000.0,5,1,42,5
2340000.0,4,1,42,5
,5,1,42,5
,0,1,42,5
,0,1,42,5
2000000.0,4,1,42,5
,4,1,42,5
1700000.0,0,1,42,5
1775000.0,3,0,42,5
680000.0,4,1,42,2
567500.0,4,2,42,2
380000.0,3,1,42,2
423000.0,4,2,42,2
,2,1,42,2
580000.0,5,1,42,2
555000.0,5,1,42,7
991000.0,4,1,42,2
1700000.0,0,1,42,2
865000.0,3,0,42,2
849000.0,4,0,42,2
1300000.0,3,1,42,2
602000.0,4,1,42,2
1385000.0,4,1,42,2
1335000.0,4,1,42,2
720000.0,4,0,42,2
,3,1,42,2
,0,1,42,2
,3,2,42,2
1385000.0,4,1,42,2
1100000.0,3,1,42,2
1350000.0,3,0,42,0
,5,1,42,0
,4,1,42,0
2285000.0,4,1,42,0
1680000.0,3,1,42,0
1245000.0,4,1,42,0
822000.0,4,1,42,2
,3,1,42,2
,3,1,42,2
521000.0,4,2,42,2
,3,1,42,2
700000.0,0,1,42,2
,0,1,42,2
1290000.0,4,1,42,2
,3,1,42,6
475000.0,4,1,42,6
,3,0,42,5
890000.0,5,1,42,5
,5,1,42,5
891000.0,4,0,42,5
,3,2,42,5
1712000.0,4,1,42,5
,0,1,42,5
1053000.0,4,1,42,0
701000.0,4,2,42,0
1160000.0,3,1,42,0
800000.0,4,1,42,6
740000.0,3,1,42,6
771200.0,4,1,42,6
1800000.0,0,1,42,5
2900000.0,3,1,42,5
410000.0,0,1,42,5
745000.0,5,2,42,5
2300000.0,3,1,42,5
,3,1,42,5
1580000.0,0,1,42,5
